day,month,year,site,temp_c_logger,datetime,Latitude,Longitude,temp_c_mur
28,3,2017,SW Appledore,3.7559166666666663,2017-03-28,42.984276666666666,-70.61786666666667,3.896000000000001
28,3,2018,Fort Weatherhill,4.373888888888889,2018-03-28,41.477214540758816,-71.36642105465246,4.25
28,3,2018,Hurricane Island,3.6602777777777775,2018-03-28,44.04039,-68.89153,3.8150000000000017
28,3,2019,Fort Weatherhill,5.179236111111111,2019-03-28,41.477214540758816,-71.36642105465246,5.105
28,3,2019,Hurricane Island,2.596284722222223,2019-03-28,44.04039,-68.89153,2.312000000000001
28,3,2019,SW Appledore,3.7705,2019-03-28,42.984276666666666,-70.61786666666667,3.4289999999999985
28,3,2020,Hurricane Island,4.237037037037037,2020-03-28,44.04039,-68.89153,4.5
28,4,2003,Schoodic,3.3283333333333336,2003-04-28,44.3490522508088,-68.0311047885212,3.649000000000001
28,4,2014,NW Appledore,5.6760011574074065,2014-04-28,42.99228,-70.615825,6.154
28,4,2015,Baker North,6.4792303240740745,2015-04-28,42.5370316,-70.7919065,6.366
28,4,2015,Baker South,6.559913194444445,2015-04-28,42.53251,-70.78163,6.355
28,4,2015,Calf Island,6.765619212962963,2015-04-28,42.3412005661599,-70.8934798651064,6.7330000000000005
28,4,2015,Little Brewster,6.661342592592593,2015-04-28,42.32733,-70.8883,6.748000000000001
28,4,2015,NE Appledore,6.236533564814814,2015-04-28,42.992180000000005,-70.615725,6.040999999999999
28,4,2015,NW Appledore,5.931741898148148,2015-04-28,42.99228,-70.615825,6.040999999999999
28,4,2015,SW Appledore,6.029456018518519,2015-04-28,42.984276666666666,-70.61786666666667,6.030999999999999
28,4,2016,Nubble Lighthouse,6.707592592592592,2016-04-28,43.166466,-70.592358,7.568000000000001
28,4,2017,Fort Weatherhill,8.772939814814814,2017-04-28,41.477214540758816,-71.36642105465246,9.357
28,4,2017,SW Appledore,6.7911319444444445,2017-04-28,42.984276666666666,-70.61786666666667,8.044999999999998
28,4,2018,Fort Weatherhill,7.392638888888889,2018-04-28,41.477214540758816,-71.36642105465246,8.024000000000001
28,4,2018,Hurricane Island,5.696909722222222,2018-04-28,44.04039,-68.89153,6.274999999999999
28,4,2019,Fort Weatherhill,9.08273148148148,2019-04-28,41.477214540758816,-71.36642105465246,8.951
28,4,2019,Hurricane Island,5.207465277777779,2019-04-28,44.04039,-68.89153,4.899999999999999
28,4,2019,SW Appledore,6.5280000000000005,2019-04-28,42.984276666666666,-70.61786666666667,6.614999999999998
28,4,2020,Hurricane Island,5.462268518518519,2020-04-28,44.04039,-68.89153,5.8260000000000005
28,5,2003,Schoodic,5.585,2003-05-28,44.3490522508088,-68.0311047885212,6.942
28,5,2014,NW Appledore,8.32900462962963,2014-05-28,42.99228,-70.615825,9.944500000000001
28,5,2015,Baker North,6.425127314814814,2015-05-28,42.5370316,-70.7919065,11.559
28,5,2015,Baker South,7.017065972222222,2015-05-28,42.53251,-70.78163,11.58
28,5,2015,Calf Island,6.711261574074074,2015-05-28,42.3412005661599,-70.8934798651064,12.22
28,5,2015,Little Brewster,7.9721875,2015-05-28,42.32733,-70.8883,12.25
28,5,2015,NE Appledore,7.665098379629629,2015-05-28,42.992180000000005,-70.615725,10.401499999999999
28,5,2015,NW Appledore,8.655162037037037,2015-05-28,42.99228,-70.615825,10.401499999999999
28,5,2015,SW Appledore,8.899230324074074,2015-05-28,42.984276666666666,-70.61786666666667,10.417
28,5,2016,Nubble Lighthouse,10.950520833333334,2016-05-28,43.166466,-70.592358,11.802
28,5,2017,Fort Weatherhill,13.268715277777778,2017-05-28,41.477214540758816,-71.36642105465246,13.141
28,5,2017,Nubble Lighthouse,9.085908564814812,2017-05-28,43.166466,-70.592358,10.006
28,5,2017,SW Appledore,9.324795138888888,2017-05-28,42.984276666666666,-70.61786666666667,10.276
28,5,2018,Fort Weatherhill,13.02582175925926,2018-05-28,41.477214540758816,-71.36642105465246,13.344
28,5,2018,Hurricane Island,8.52769675925926,2018-05-28,44.04039,-68.89153,9.737
28,5,2019,Fort Weatherhill,12.73164351851852,2019-05-28,41.477214540758816,-71.36642105465246,14.061
28,5,2019,Hurricane Island,8.043958333333334,2019-05-28,44.04039,-68.89153,8.716999999999999
28,5,2019,SW Appledore,9.957041666666669,2019-05-28,42.984276666666666,-70.61786666666667,11.047
28,6,2003,Schoodic,8.5095833333333335,2003-06-28,44.3490522508088,-68.0311047885212,11.17
28,6,2014,Baker North,16.02027417027417,2014-06-28,42.5370316,-70.7919065,16.741999999999997
28,6,2014,NW Appledore,13.733425925925928,2014-06-28,42.99228,-70.615825,15.6715
28,6,2015,Baker North,15.669033564814814,2015-06-28,42.5370316,-70.7919065,15.717
28,6,2015,Baker South,15.771643518518518,2015-06-28,42.53251,-70.78163,15.711
28,6,2015,Calf Island,14.750329861111112,2015-06-28,42.3412005661599,-70.8934798651064,16.131
28,6,2015,Little Brewster,15.031354166666668,2015-06-28,42.32733,-70.8883,16.149
28,6,2015,NE Appledore,11.522552083333332,2015-06-28,42.992180000000005,-70.615725,15.2485
28,6,2015,NW Appledore,10.932991898148147,2015-06-28,42.99228,-70.615825,15.2485
28,6,2015,SW Appledore,11.92738425925926,2015-06-28,42.984276666666666,-70.61786666666667,15.257
28,6,2016,Nubble Lighthouse,8.243981481481482,2016-06-28,43.166466,-70.592358,16.067999999999998
28,6,2017,Fort Weatherhill,16.986469907407407,2017-06-28,41.477214540758816,-71.36642105465246,18.039
28,6,2017,Nubble Lighthouse,8.650769675925927,2017-06-28,43.166466,-70.592358,15.288
28,6,2017,SW Appledore,10.910607638888887,2017-06-28,42.984276666666666,-70.61786666666667,16.361
28,6,2018,Fort Weatherhill,17.057974537037037,2018-06-28,41.477214540758816,-71.36642105465246,19.735
28,6,2018,Hurricane Island,11.405543981481484,2018-06-28,44.04039,-68.89153,11.948
28,6,2019,Fort Weatherhill,17.666689814814813,2019-06-28,41.477214540758816,-71.36642105465246,19.3
28,6,2019,Hurricane Island,11.745871783454636,2019-06-28,44.04039,-68.89153,12.346
28,6,2019,SW Appledore,13.8855625,2019-06-28,42.984276666666666,-70.61786666666667,16.256999999999998
28,6,2020,Hurricane Island,12.25958815327397,2020-06-28,44.04039,-68.89153,13.255
28,7,2003,Schoodic,9.911666666666669,2003-07-28,44.3490522508088,-68.0311047885212,12.367
28,7,2013,NW Appledore,17.12335648148148,2013-07-28,42.99228,-70.615825,18.2065
28,7,2014,Baker North,17.07800925925926,2014-07-28,42.5370316,-70.7919065,17.816
28,7,2014,Baker South,21.129357142857145,2014-07-28,42.53251,-70.78163,17.839
28,7,2014,Calf Island,24.641316872427986,2014-07-28,42.3412005661599,-70.8934798651064,18.474
28,7,2014,NE Appledore,14.548501157407408,2014-07-28,42.992180000000005,-70.615725,17.662
28,7,2014,NW Appledore,13.832164351851851,2014-07-28,42.99228,-70.615825,17.662
28,7,2014,SW Appledore,14.04958912037037,2014-07-28,42.984276666666666,-70.61786666666667,17.652
28,7,2015,NE Appledore,14.471672453703704,2015-07-28,42.992180000000005,-70.615725,19.1105
28,7,2015,NW Appledore,14.830815972222222,2015-07-28,42.99228,-70.615825,19.1105
28,7,2015,SW Appledore,15.048663194444444,2015-07-28,42.984276666666666,-70.61786666666667,19.134
28,7,2016,Nubble Lighthouse,13.243576388888888,2016-07-28,43.166466,-70.592358,20.104
28,7,2017,Fort Weatherhill,18.419965277777777,2017-07-28,41.477214540758816,-71.36642105465246,18.334
28,7,2017,Nubble Lighthouse,12.94349537037037,2017-07-28,43.166466,-70.592358,17.721
28,7,2017,SW Appledore,17.41129513888889,2017-07-28,42.984276666666666,-70.61786666666667,17.93
28,7,2018,Fort Weatherhill,21.41195601851852,2018-07-28,41.477214540758816,-71.36642105465246,22.015
28,7,2018,Hurricane Island,14.522546296296296,2018-07-28,44.04039,-68.89153,15.415
28,7,2019,Fort Weatherhill,20.69056712962963,2019-07-28,41.477214540758816,-71.36642105465246,21.937
28,7,2019,Hurricane Island,14.318806926409405,2019-07-28,44.04039,-68.89153,15.897
28,7,2019,SW Appledore,18.222354166666666,2019-07-28,42.984276666666666,-70.61786666666667,19.687
28,7,2020,Hurricane Island,13.839752585799603,2020-07-28,44.04039,-68.89153,15.756
28,8,2003,Schoodic,11.590416666666666,2003-08-28,44.3490522508088,-68.0311047885212,12.083
28,8,2013,NW Appledore,14.873576388888887,2013-08-28,42.99228,-70.615825,17.6025
28,8,2014,Baker North,18.09290509259259,2014-08-28,42.5370316,-70.7919065,19.303
28,8,2014,Baker South,12.601932870370373,2014-08-28,42.53251,-70.78163,19.279
28,8,2014,Calf Island,14.44245949074074,2014-08-28,42.3412005661599,-70.8934798651064,19.532
28,8,2014,NE Appledore,14.948796296296296,2014-08-28,42.992180000000005,-70.615725,18.784
28,8,2014,NW Appledore,16.12960648148148,2014-08-28,42.99228,-70.615825,18.784
28,8,2014,SW Appledore,16.040376157407408,2014-08-28,42.984276666666666,-70.61786666666667,18.794
28,8,2015,Nubble Lighthouse,14.954664351851852,2015-08-28,43.166466,-70.592358,20.225
28,8,2016,SW Appledore,16.19938888888889,2016-08-28,42.984276666666666,-70.61786666666667,18.625
28,8,2017,Hurricane Island,13.848425925925929,2017-08-28,44.04039,-68.89153,13.938
28,8,2017,Nubble Lighthouse,14.392893518518518,2017-08-28,43.166466,-70.592358,16.994
28,8,2018,Fort Weatherhill,20.204027777777775,2018-08-28,41.477214540758816,-71.36642105465246,21.533
28,8,2018,Hurricane Island,15.318148148148149,2018-08-28,44.04039,-68.89153,16.535
28,8,2019,Fort Weatherhill,19.787407407407407,2019-08-28,41.477214540758816,-71.36642105465246,21.264
28,8,2019,Hurricane Island,14.391201535860697,2019-08-28,44.04039,-68.89153,14.785
28,8,2020,Hurricane Island,14.25088158360234,2020-08-28,44.04039,-68.89153,14.676
28,9,2002,Schoodic,12.896666666666668,2002-09-28,44.3490522508088,-68.0311047885212,13.812
28,9,2013,NW Appledore,13.609444444444444,2013-09-28,42.99228,-70.615825,14.6775
28,9,2014,Baker North,15.07379050925926,2014-09-28,42.5370316,-70.7919065,16.091
28,9,2014,Baker South,15.627268518518518,2014-09-28,42.53251,-70.78163,16.186999999999998
28,9,2014,Calf Island,14.9065625,2014-09-28,42.3412005661599,-70.8934798651064,16.162
28,9,2014,Little Brewster,15.455266203703705,2014-09-28,42.32733,-70.8883,16.152
28,9,2014,NE Appledore,15.71978587962963,2014-09-28,42.992180000000005,-70.615725,16.465
28,9,2014,NW Appledore,15.978252314814815,2014-09-28,42.99228,-70.615825,16.465
28,9,2014,SW Appledore,16.098703703703706,2014-09-28,42.984276666666666,-70.61786666666667,16.476
28,9,2015,Nubble Lighthouse,14.882957175925926,2015-09-28,43.166466,-70.592358,16.108
28,9,2016,Fort Weatherhill,19.424722222222226,2016-09-28,41.477214540758816,-71.36642105465246,19.852
28,9,2016,SW Appledore,15.96415625,2016-09-28,42.984276666666666,-70.61786666666667,16.503
28,9,2017,Hurricane Island,14.257685185185183,2017-09-28,44.04039,-68.89153,14.176
28,9,2018,Fort Weatherhill,19.805277777777775,2018-09-28,41.477214540758816,-71.36642105465246,19.7
28,9,2018,Hurricane Island,14.2275,2018-09-28,44.04039,-68.89153,14.331
28,9,2018,SW Appledore,16.210916666666666,2018-09-28,42.984276666666666,-70.61786666666667,16.523
28,9,2019,Fort Weatherhill,18.326944444444443,2019-09-28,41.477214540758816,-71.36642105465246,19.366
28,9,2019,Hurricane Island,13.474363425925926,2019-09-28,44.04039,-68.89153,13.69
28,10,2002,Schoodic,11.034583333333334,2002-10-28,44.3490522508088,-68.0311047885212,11.361
28,10,2013,NW Appledore,12.064479166666665,2013-10-28,42.99228,-70.615825,11.5945
28,10,2014,Baker North,12.322094907407406,2014-10-28,42.5370316,-70.7919065,12.219
28,10,2014,Baker South,12.500387731481482,2014-10-28,42.53251,-70.78163,12.24
28,10,2014,Calf Island,12.447083333333332,2014-10-28,42.3412005661599,-70.8934798651064,12.205
28,10,2014,Little Brewster,12.312129629629627,2014-10-28,42.32733,-70.8883,12.183
28,10,2014,NE Appledore,12.080648148148146,2014-10-28,42.992180000000005,-70.615725,11.564
28,10,2014,NW Appledore,12.03015046296296,2014-10-28,42.99228,-70.615825,11.564
28,10,2014,SW Appledore,12.132256944444444,2014-10-28,42.984276666666666,-70.61786666666667,11.628
28,10,2015,Nubble Lighthouse,10.29992476851852,2015-10-28,43.166466,-70.592358,11.238
28,10,2016,Fort Weatherhill,16.171261574074077,2016-10-28,41.477214540758816,-71.36642105465246,15.505
28,10,2016,SW Appledore,12.977763888888887,2016-10-28,42.984276666666666,-70.61786666666667,12.823
28,10,2017,Fort Weatherhill,17.49861111111111,2017-10-28,41.477214540758816,-71.36642105465246,17.171
28,10,2017,Hurricane Island,13.086296296296297,2017-10-28,44.04039,-68.89153,12.742
28,10,2018,Fort Weatherhill,13.615752314814817,2018-10-28,41.477214540758816,-71.36642105465246,13.49
28,10,2018,Hurricane Island,10.8528125,2018-10-28,44.04039,-68.89153,11.024
28,10,2018,SW Appledore,11.2240625,2018-10-28,42.984276666666666,-70.61786666666667,11.073
28,10,2019,Fort Weatherhill,15.276400462962965,2019-10-28,41.477214540758816,-71.36642105465246,14.968
28,10,2019,Hurricane Island,11.6875,2019-10-28,44.04039,-68.89153,11.596
28,11,2002,Schoodic,7.8475,2002-11-28,44.3490522508088,-68.0311047885212,8.227999999999998
28,11,2013,NW Appledore,8.438541666666667,2013-11-28,42.99228,-70.615825,7.897500000000001
28,11,2014,Baker North,8.265324074074075,2014-11-28,42.5370316,-70.7919065,9.145
28,11,2014,Baker South,8.580723379629628,2014-11-28,42.53251,-70.78163,9.147
28,11,2014,Calf Island,7.9999421296296305,2014-11-28,42.3412005661599,-70.8934798651064,8.8
28,11,2014,Little Brewster,7.894837962962964,2014-11-28,42.32733,-70.8883,8.809000000000001
28,11,2014,NE Appledore,9.83237847222222,2014-11-28,42.992180000000005,-70.615725,9.516
28,11,2014,NW Appledore,9.768697916666666,2014-11-28,42.99228,-70.615825,9.516
28,11,2014,SW Appledore,9.688605324074071,2014-11-28,42.984276666666666,-70.61786666666667,9.526
28,11,2015,Nubble Lighthouse,9.037523148148148,2015-11-28,43.166466,-70.592358,8.933
28,11,2016,Fort Weatherhill,11.100162037037038,2016-11-28,41.477214540758816,-71.36642105465246,11.379
28,11,2016,SW Appledore,10.096680555555556,2016-11-28,42.984276666666666,-70.61786666666667,10.185
28,11,2017,Fort Weatherhill,12.557708333333332,2017-11-28,41.477214540758816,-71.36642105465246,11.879
28,11,2017,Hurricane Island,8.968981481481482,2017-11-28,44.04039,-68.89153,9.418
28,11,2018,Fort Weatherhill,9.81451388888889,2018-11-28,41.477214540758816,-71.36642105465246,9.239
28,11,2018,Hurricane Island,7.451307870370371,2018-11-28,44.04039,-68.89153,7.143000000000001
28,11,2018,SW Appledore,8.300625,2018-11-28,42.984276666666666,-70.61786666666667,8.177
28,11,2019,Fort Weatherhill,10.605914351851853,2019-11-28,41.477214540758816,-71.36642105465246,10.149
28,11,2019,Hurricane Island,8.712673611111112,2019-11-28,44.04039,-68.89153,9.145
28,12,2002,Schoodic,4.814583333333333,2002-12-28,44.3490522508088,-68.0311047885212,5.09
28,12,2013,NW Appledore,4.98453125,2013-12-28,42.99228,-70.615825,5.834999999999999
28,12,2014,Baker North,7.242164351851852,2014-12-28,42.5370316,-70.7919065,6.655000000000001
28,12,2014,Baker South,7.311527777777778,2014-12-28,42.53251,-70.78163,6.689
28,12,2014,Calf Island,7.073373842592591,2014-12-28,42.3412005661599,-70.8934798651064,6.484999999999999
28,12,2014,Little Brewster,6.768888888888888,2014-12-28,42.32733,-70.8883,6.483999999999998
28,12,2014,NE Appledore,7.045231481481482,2014-12-28,42.992180000000005,-70.615725,7.1015
28,12,2014,NW Appledore,6.752366898148149,2014-12-28,42.99228,-70.615825,7.1015
28,12,2014,SW Appledore,6.679033564814815,2014-12-28,42.984276666666666,-70.61786666666667,7.109999999999999
28,12,2015,Nubble Lighthouse,7.397071759259259,2015-12-28,43.166466,-70.592358,8.129000000000001
28,12,2016,Fort Weatherhill,7.319745370370371,2016-12-28,41.477214540758816,-71.36642105465246,7.940000000000001
28,12,2016,SW Appledore,8.250402777777778,2016-12-28,42.984276666666666,-70.61786666666667,8.451
28,12,2017,Fort Weatherhill,7.5602430555555555,2017-12-28,41.477214540758816,-71.36642105465246,7.149999999999999
28,12,2017,Hurricane Island,4.321053240740741,2017-12-28,44.04039,-68.89153,5.838999999999999
28,12,2018,Fort Weatherhill,7.7778587962962975,2018-12-28,41.477214540758816,-71.36642105465246,7.186
28,12,2018,Hurricane Island,5.202476851851853,2018-12-28,44.04039,-68.89153,5.248999999999999
28,12,2018,SW Appledore,5.9742291666666665,2018-12-28,42.984276666666666,-70.61786666666667,6.460000000000001
28,12,2019,Fort Weatherhill,6.447974537037038,2019-12-28,41.477214540758816,-71.36642105465246,7.655000000000001
28,12,2019,Hurricane Island,5.230266203703704,2019-12-28,44.04039,-68.89153,7.294999999999998
29,1,2003,Schoodic,3.106666666666667,2003-01-29,44.3490522508088,-68.0311047885212,2.567999999999998
29,1,2014,NW Appledore,3.3661631944444443,2014-01-29,42.99228,-70.615825,3.8505000000000003
29,1,2015,Baker North,3.239739583333333,2015-01-29,42.5370316,-70.7919065,4.401
29,1,2015,Baker South,3.606903935185184,2015-01-29,42.53251,-70.78163,4.445
29,1,2015,Calf Island,1.6600405092592594,2015-01-29,42.3412005661599,-70.8934798651064,3.814
29,1,2015,Little Brewster,1.5854398148148152,2015-01-29,42.32733,-70.8883,3.798999999999999
29,1,2015,NE Appledore,3.77136574074074,2015-01-29,42.992180000000005,-70.615725,4.606
29,1,2015,NW Appledore,3.682621527777777,2015-01-29,42.99228,-70.615825,4.606
29,1,2015,SW Appledore,3.619224537037036,2015-01-29,42.984276666666666,-70.61786666666667,4.6080000000000005
29,1,2016,Nubble Lighthouse,4.275057870370371,2016-01-29,43.166466,-70.592358,4.995999999999999
29,1,2017,Fort Weatherhill,5.194548611111111,2017-01-29,41.477214540758816,-71.36642105465246,4.849
29,1,2017,SW Appledore,5.45521875,2017-01-29,42.984276666666666,-70.61786666666667,5.289999999999999
29,1,2018,Fort Weatherhill,4.180324074074074,2018-01-29,41.477214540758816,-71.36642105465246,2.4289999999999985
29,1,2018,Hurricane Island,3.2866435185185185,2018-01-29,44.04039,-68.89153,2.937000000000001
29,1,2019,Fort Weatherhill,5.099409722222222,2019-01-29,41.477214540758816,-71.36642105465246,4.552
29,1,2019,Hurricane Island,2.67869212962963,2019-01-29,44.04039,-68.89153,2.9540000000000006
29,1,2019,SW Appledore,3.908125,2019-01-29,42.984276666666666,-70.61786666666667,4.039999999999999
29,1,2020,Hurricane Island,3.84375,2020-01-29,44.04039,-68.89153,5.131999999999998
29,2,2016,Nubble Lighthouse,4.15662037037037,2016-02-29,43.166466,-70.592358,4.224999999999998
29,2,2020,Hurricane Island,2.9256944444444444,2020-02-29,44.04039,-68.89153,3.381
29,3,2003,Schoodic,2.0733333333333333,2003-03-29,44.3490522508088,-68.0311047885212,1.6020000000000003
29,3,2014,NW Appledore,2.764623842592593,2014-03-29,42.99228,-70.615825,3.609499999999999
29,3,2015,Baker North,2.588194444444444,2015-03-29,42.5370316,-70.7919065,2.8069999999999986
29,3,2015,Baker South,2.759994212962963,2015-03-29,42.53251,-70.78163,2.8099999999999987
29,3,2015,Calf Island,2.426741898148149,2015-03-29,42.3412005661599,-70.8934798651064,2.690999999999999
29,3,2015,Little Brewster,2.378518518518519,2015-03-29,42.32733,-70.8883,2.687000000000001
29,3,2015,NE Appledore,2.7213946759259255,2015-03-29,42.992180000000005,-70.615725,2.9674999999999994
29,3,2015,NW Appledore,2.5547222222222223,2015-03-29,42.99228,-70.615825,2.9674999999999994
29,3,2015,SW Appledore,2.5900636574074074,2015-03-29,42.984276666666666,-70.61786666666667,2.9269999999999996
29,3,2016,Nubble Lighthouse,4.449872685185185,2016-03-29,43.166466,-70.592358,4.114000000000001
29,3,2017,Fort Weatherhill,4.167800925925926,2017-03-29,41.477214540758816,-71.36642105465246,4.326999999999998
29,3,2017,SW Appledore,3.8733125,2017-03-29,42.984276666666666,-70.61786666666667,3.902000000000001
29,3,2018,Fort Weatherhill,4.423680555555555,2018-03-29,41.477214540758816,-71.36642105465246,4.867000000000001
29,3,2018,Hurricane Island,3.797835648148149,2018-03-29,44.04039,-68.89153,3.8999999999999986
29,3,2019,Fort Weatherhill,5.280462962962963,2019-03-29,41.477214540758816,-71.36642105465246,5.280999999999999
29,3,2019,Hurricane Island,2.687060185185185,2019-03-29,44.04039,-68.89153,2.314
29,3,2019,SW Appledore,3.910458333333333,2019-03-29,42.984276666666666,-70.61786666666667,3.591000000000001
29,3,2020,Hurricane Island,4.324421296296296,2020-03-29,44.04039,-68.89153,4.513999999999999
29,4,2003,Schoodic,3.607916666666666,2003-04-29,44.3490522508088,-68.0311047885212,3.914999999999999
29,4,2014,NW Appledore,5.881909722222223,2014-04-29,42.99228,-70.615825,6.1805
29,4,2015,Baker North,6.861440972222222,2015-04-29,42.5370316,-70.7919065,7.587
29,4,2015,Baker South,6.804855324074073,2015-04-29,42.53251,-70.78163,7.582000000000001
29,4,2015,Calf Island,6.92912037037037,2015-04-29,42.3412005661599,-70.8934798651064,7.905999999999999
29,4,2015,Little Brewster,6.895335648148147,2015-04-29,42.32733,-70.8883,7.916
29,4,2015,NE Appledore,6.361782407407408,2015-04-29,42.992180000000005,-70.615725,6.7865
29,4,2015,NW Appledore,6.242042824074074,2015-04-29,42.99228,-70.615825,6.7865
29,4,2015,SW Appledore,6.263518518518518,2015-04-29,42.984276666666666,-70.61786666666667,6.800999999999998
29,4,2016,Nubble Lighthouse,7.045115740740741,2016-04-29,43.166466,-70.592358,7.599
29,4,2017,Fort Weatherhill,8.898888888888889,2017-04-29,41.477214540758816,-71.36642105465246,9.968
29,4,2017,SW Appledore,7.220472222222222,2017-04-29,42.984276666666666,-70.61786666666667,8.245000000000001
29,4,2018,Fort Weatherhill,7.222453703703704,2018-04-29,41.477214540758816,-71.36642105465246,8.201
29,4,2018,Hurricane Island,5.84775462962963,2018-04-29,44.04039,-68.89153,6.9559999999999995
29,4,2019,Fort Weatherhill,8.650879629629628,2019-04-29,41.477214540758816,-71.36642105465246,9.05
29,4,2019,Hurricane Island,5.294803240740741,2019-04-29,44.04039,-68.89153,4.800999999999998
29,4,2019,SW Appledore,6.8258125,2019-04-29,42.984276666666666,-70.61786666666667,6.881999999999998
29,4,2020,Hurricane Island,5.520543981481482,2020-04-29,44.04039,-68.89153,5.684000000000001
29,5,2003,Schoodic,5.815416666666667,2003-05-29,44.3490522508088,-68.0311047885212,7.1419999999999995
29,5,2014,NW Appledore,9.031493055555556,2014-05-29,42.99228,-70.615825,10.064499999999999
29,5,2015,Baker North,6.327974537037037,2015-05-29,42.5370316,-70.7919065,11.939
29,5,2015,Baker South,6.806730324074074,2015-05-29,42.53251,-70.78163,11.963
29,5,2015,Calf Island,6.609282407407408,2015-05-29,42.3412005661599,-70.8934798651064,12.607
29,5,2015,Little Brewster,8.929537037037036,2015-05-29,42.32733,-70.8883,12.635
29,5,2015,NE Appledore,7.551446759259259,2015-05-29,42.992180000000005,-70.615725,10.678
29,5,2015,NW Appledore,8.125491898148148,2015-05-29,42.99228,-70.615825,10.678
29,5,2015,SW Appledore,8.332002314814815,2015-05-29,42.984276666666666,-70.61786666666667,10.695
29,5,2016,Nubble Lighthouse,12.264733796296296,2016-05-29,43.166466,-70.592358,11.905
29,5,2017,Fort Weatherhill,13.385081018518518,2017-05-29,41.477214540758816,-71.36642105465246,12.968
29,5,2017,Nubble Lighthouse,8.970804398148147,2017-05-29,43.166466,-70.592358,9.737
29,5,2017,SW Appledore,9.492770833333331,2017-05-29,42.984276666666666,-70.61786666666667,9.995
29,5,2018,Fort Weatherhill,13.21457175925926,2018-05-29,41.477214540758816,-71.36642105465246,14.497
29,5,2018,Hurricane Island,8.622256944444445,2018-05-29,44.04039,-68.89153,10.101
29,5,2019,Fort Weatherhill,13.409016203703704,2019-05-29,41.477214540758816,-71.36642105465246,13.984
29,5,2019,Hurricane Island,8.162025462962964,2019-05-29,44.04039,-68.89153,8.89
29,5,2019,SW Appledore,9.704020833333333,2019-05-29,42.984276666666666,-70.61786666666667,11.177
29,6,2003,Schoodic,9.034583333333334,2003-06-29,44.3490522508088,-68.0311047885212,11.485
29,6,2014,Baker North,15.398309523809523,2014-06-29,42.5370316,-70.7919065,17.325
29,6,2014,NW Appledore,12.964212962962964,2014-06-29,42.99228,-70.615825,16.5165
29,6,2015,Baker North,15.586550925925923,2015-06-29,42.5370316,-70.7919065,15.81
29,6,2015,Baker South,15.216383101851852,2015-06-29,42.53251,-70.78163,15.777
29,6,2015,Calf Island,15.482222222222225,2015-06-29,42.3412005661599,-70.8934798651064,16.276
29,6,2015,Little Brewster,15.168657407407409,2015-06-29,42.32733,-70.8883,16.289
29,6,2015,NE Appledore,12.792378472222222,2015-06-29,42.992180000000005,-70.615725,15.318000000000001
29,6,2015,NW Appledore,12.39566550925926,2015-06-29,42.99228,-70.615825,15.318000000000001
29,6,2015,SW Appledore,12.454809027777776,2015-06-29,42.984276666666666,-70.61786666666667,15.262
29,6,2016,Nubble Lighthouse,8.79560185185185,2016-06-29,43.166466,-70.592358,16.1
29,6,2017,Fort Weatherhill,16.70888888888889,2017-06-29,41.477214540758816,-71.36642105465246,18.036
29,6,2017,Nubble Lighthouse,8.770277777777778,2017-06-29,43.166466,-70.592358,15.647
29,6,2017,SW Appledore,10.326263888888889,2017-06-29,42.984276666666666,-70.61786666666667,16.776
29,6,2018,Fort Weatherhill,17.246331018518518,2018-06-29,41.477214540758816,-71.36642105465246,20.969
29,6,2018,Hurricane Island,11.561539351851852,2018-06-29,44.04039,-68.89153,12.36
29,6,2019,Fort Weatherhill,17.454444444444444,2019-06-29,41.477214540758816,-71.36642105465246,19.424
29,6,2019,Hurricane Island,11.617422832383047,2019-06-29,44.04039,-68.89153,12.64
29,6,2019,SW Appledore,14.063854166666667,2019-06-29,42.984276666666666,-70.61786666666667,17.067999999999998
29,6,2020,Hurricane Island,12.4848152090002,2020-06-29,44.04039,-68.89153,14.168
29,7,2003,Schoodic,10.06125,2003-07-29,44.3490522508088,-68.0311047885212,12.309
29,7,2013,NW Appledore,16.600439814814816,2013-07-29,42.99228,-70.615825,17.817999999999998
29,7,2014,Baker North,16.645005787037036,2014-07-29,42.5370316,-70.7919065,17.756999999999998
29,7,2014,Baker South,23.850130718954247,2014-07-29,42.53251,-70.78163,17.792
29,7,2014,Calf Island,24.60117021276596,2014-07-29,42.3412005661599,-70.8934798651064,18.393
29,7,2014,NE Appledore,14.378078703703704,2014-07-29,42.992180000000005,-70.615725,17.3785
29,7,2014,NW Appledore,13.448431712962964,2014-07-29,42.99228,-70.615825,17.3785
29,7,2014,SW Appledore,13.777534722222224,2014-07-29,42.984276666666666,-70.61786666666667,17.378999999999998
29,7,2015,NE Appledore,14.55412037037037,2015-07-29,42.992180000000005,-70.615725,19.380499999999998
29,7,2015,NW Appledore,15.04609375,2015-07-29,42.99228,-70.615825,19.380499999999998
29,7,2015,SW Appledore,15.067251157407409,2015-07-29,42.984276666666666,-70.61786666666667,19.304
29,7,2016,Nubble Lighthouse,13.591875,2016-07-29,43.166466,-70.592358,20.707
29,7,2017,Fort Weatherhill,18.61019675925926,2017-07-29,41.477214540758816,-71.36642105465246,18.773
29,7,2017,Nubble Lighthouse,15.215364583333336,2017-07-29,43.166466,-70.592358,17.784
29,7,2017,SW Appledore,17.11797222222222,2017-07-29,42.984276666666666,-70.61786666666667,17.948
